Удельный расход кокса (кг/т),Чугун.Si,Чугун.P,t колошникового газа 4 (°С),t колошникового газа 3 (°С),t колошникового газа 1 (°С),t колошникового газа 2 (°С),t колошникового газа в пылеуловителе (°С),Чугун.Ti,Уровень засыпи (юг) (м),Положение клапана малый снорт (%),Уровень засыпи (север) (м),Уровень засыпи (запад) (м),Уровень засыпи (восток) (м),Длительность простоя (сут),t периферийных газов 5 (°С),O₂ в горячем дутье,Колошниковый газ (H₂),Чугун.C,Содержание кислорода в дутье (%),Перепад давлений нижний (ат),Колошниковый газ (CO₂),Расход холодного дутья (м³/ч),Перепад давлений общий (ат),Расход природного газа (м³/ч),Выход колошникового газа (м³/ч),Шлак,упдп,CO₂ в колошниковом газе (%)
473.647269,,,179.3754304,211.3215453,168.4848633,174.382871,163.7819595,,1.157884526,7.533698586,1.133824858,1.000985305,1.340778848,0.0,503.84412,27.19999949,7.533333302,,26.81733616,0.939540801,18.56666692,204140.0163,1.210092326,14498.41174,291933.9505,,,19.04421941
478.7138746,,,177.3849564,206.6050924,162.9524301,171.5731233,157.618187,,1.351606016,10.50774568,1.254679061,1.130579193,1.511828964,0.125,504.2047691,27.73333359,7.53333346,,25.84095248,0.854841728,18.69999949,186975.3592,1.094105633,12425.28572,258237.0426,,,18.86452285
476.5132581,,,186.0681012,210.1496805,168.4310169,172.123909,164.1003539,,1.376801262,5.449062872,1.274226112,1.184379098,1.550548161,0.0,521.4189072,27.53333282,7.333333333,,26.07984988,0.915108159,17.76666705,200003.8099,1.164551174,14140.15369,281078.2956,,,19.01955779
472.7731757,,,179.6488756,207.561484,161.8855565,162.0335941,161.4970538,,1.149935191,6.934730111,1.068724856,0.972716081,1.334007606,0.0,577.4425583,26.33333333,7.599999905,,25.87099059,0.914045716,18.16666667,200031.2806,1.17021816,14456.58289,282732.543,,,18.784971
480.1049948,,,197.5220394,221.9629027,183.6753368,193.7057476,177.8176606,,1.329670109,11.8813116,1.34659375,1.192390904,1.537135676,0.0,584.3016561,26.89999962,7.600000064,,25.78118253,0.886350115,18.66666667,192814.6647,1.150801219,14011.42863,271395.1842,,,18.78747257
487.7901784,,,181.983497,211.6434994,177.3142999,184.6453959,170.9913724,,1.137101154,2.459781677,1.222246925,1.081469811,1.374137113,0.0,529.6123505,26.73333295,7.566666603,,26.13598132,0.930035914,18.40000025,197741.4238,1.185757895,13936.69865,281975.9544,,,18.83489879
484.5242299,,,169.5518265,201.9511553,161.1977158,168.7345174,157.9282786,,1.203971803,4.68540995,1.238668524,1.091443082,1.421599706,0.0,464.5183423,26.73333295,7.333333333,,25.87190874,0.892785872,18.60000038,199888.0677,1.140133679,12923.53442,278866.4525,,,18.50847443
484.0050875,,,167.696895,201.9076341,154.376166,165.5402673,155.8429953,,1.287343885,1.706369333,1.250774334,1.09617923,1.506492391,0.0,429.0011368,26.33333333,7.166666667,,25.84823354,0.899004628,18.5,204236.2324,1.14962181,13185.39783,286007.9323,,,18.92109505
479.7635812,,,167.5213903,204.7044303,156.322614,168.6111813,156.8362624,,1.268403058,5.679780877,1.282982841,1.100961208,1.500765517,0.0,441.8075854,27.13333321,7.166666667,,26.37943339,0.924989256,18.30000051,204473.0579,1.175769026,13614.04354,287798.6081,,,18.73408079
485.6905499,,,185.0218862,216.0347042,171.9255466,181.8352515,169.3411153,,1.157117931,4.830659795,1.16485972,1.019311776,1.384357015,0.0,504.8537127,26.96666654,7.400000095,,26.02704954,0.922992475,19.09999975,207504.8301,1.182515626,13498.86796,293753.7721,,,18.66038219
485.0191113,,,183.7855689,212.3531176,176.3295027,184.1472588,169.9868056,,1.178712743,2.24621859,1.236846499,1.082545054,1.407642285,0.0,518.3258108,26.90000025,7.599999905,,25.7058181,0.91735822,18.89999962,207850.0182,1.183775465,13498.71582,293091.0286,,,18.63927039
480.9044323,,,160.7464059,193.7187748,152.8277086,163.2874031,153.7645531,,1.217501879,3.586873916,1.289252728,1.121518485,1.461635778,0.0,438.9261157,26.80000051,7.333333333,,25.73224656,0.931951689,18.70000013,212054.7741,1.187408586,13498.77466,298637.2083,,,19.12805764
493.9399289,,,162.9915778,201.7940394,154.3125585,169.6898848,157.4804827,,1.284275323,5.048660136,1.294726258,1.125891286,1.538412904,0.0,462.4028358,26.83333333,7.333333492,,26.45925466,0.940194674,19.56666692,208972.362,1.196476211,13498.52445,294845.6797,,,19.37209916
484.0535344,,,159.6445586,191.7521782,146.860796,157.0003821,150.6716576,,1.310989439,6.032142108,1.26156502,1.154488439,1.522925054,0.0,482.893074,26.60000038,7.199999968,,26.54912424,0.948998551,19.13333321,207758.2064,1.209349846,13507.03499,293779.888,,,19.46622737
484.0286929,,,163.3994598,198.8486017,152.0373357,163.093043,154.3602155,,1.248294656,10.77025173,1.191111391,1.053436557,1.475831494,0.0,528.4243965,27.46666654,7.466666698,,27.01587232,0.939342114,19.73333359,204088.5853,1.193771258,13999.70813,288112.7266,,,19.34090058
477.4048342,,,172.014595,201.4729576,157.4189555,169.0933895,161.962389,,1.355391969,8.927918839,1.291776846,1.197454038,1.561141695,0.0,491.1941325,26.93333308,7.26666673,,27.09464494,0.955465284,19.06666692,202803.1204,1.219911178,14042.5068,285178.5833,,,19.43394963
468.9763875,,,161.7854888,194.1350244,151.6145922,165.6405252,152.5252469,,1.415811921,12.83470784,1.338384827,1.203229194,1.631814743,0.0,427.0159187,27.56666692,7.400000095,,27.30233733,0.948802089,19.0,202820.4095,1.198887159,14499.85075,282765.8763,,,19.18117221
474.2872696,,,160.4235961,202.330328,151.9378503,165.5395253,154.8588505,,1.287868649,12.82672129,1.213969494,1.076415045,1.519624487,0.0,393.969251,27.26666641,7.466666698,,27.09030072,0.939761105,19.43333371,206306.0254,1.192208469,14443.03361,284540.2381,,,18.82370613
473.6713537,,,165.3134944,195.9016927,155.6777465,167.3172913,158.3424288,,1.399276808,11.70638734,1.354408662,1.234857172,1.615618418,0.0,367.8956401,27.29999987,7.5,,26.88772376,0.954852703,19.53333346,208462.6152,1.214433139,14499.76156,287167.6432,,,18.73194869
486.017322,,,169.735925,205.8047848,162.5604121,177.6945705,163.5363013,,1.325692241,3.351674089,1.313849248,1.156849876,1.563672016,0.0,390.8537992,26.46666654,7.433333397,,26.68857153,0.953297749,18.86666616,211258.1816,1.215929136,14811.60299,294017.7057,,,17.63041075
471.3151605,,,179.8690414,216.2931792,173.8140977,185.5754871,173.9865805,,1.252498969,12.70780945,1.274547204,1.120361172,1.53777719,0.0,446.950559,26.86666679,7.433333397,,26.55966202,0.946114014,18.13333321,213480.89,1.208488733,14988.27136,296188.9648,,,12.26985876
476.651733,,,187.7733072,225.290404,181.6433214,185.3646463,179.7679234,,1.151604128,11.12434441,1.128211391,1.006659403,1.398433869,0.0,520.4932175,26.66666667,7.399999936,,26.42208338,0.950697129,18.36666679,212645.8542,1.221400018,14999.5745,296334.9323,,,12.29480056
463.1374357,,,183.2517987,213.3906618,182.5651003,188.2327576,177.1991101,,1.564168944,12.1534566,1.593312144,1.447035151,1.77847201,0.0,506.4450486,27.03333346,7.566666603,,26.50996399,0.970605759,19.30000051,212159.1608,1.232252675,14999.56089,296421.4835,,,15.51698539
477.6335978,,,167.1531484,212.1654765,166.8044383,169.7922536,164.9993856,,1.216985941,8.176480398,1.142596213,1.06437639,1.41500996,0.0,421.940509,26.79999987,7.433333397,,27.4783268,0.933860167,19.33333333,203495.9167,1.219329667,14955.58704,275988.5063,,,18.18193563
474.9771074,,,164.5243937,209.5166486,163.1680603,168.2445056,162.7961311,,1.257462005,9.368602046,1.229301179,1.119067617,1.482610643,0.0,424.817613,27.89999962,7.933333397,,27.45466789,0.966256077,18.59999975,206843.9779,1.241785308,14999.74357,281118.7487,,,18.40384912
468.0187026,,,181.6032976,217.3137678,180.5424563,183.530625,166.8294131,,1.674462095,37.28913403,1.577691818,1.432145059,1.858574783,0.208333333,477.0192121,27.85000038,7.649999857,,26.12969017,0.815296936,17.75,175319.3197,1.053146776,11957.16332,257248.6124,,,17.42377007
473.3279351,,,191.5242767,230.3791809,189.87795,195.5490125,183.2866872,,1.401832059,10.49198969,1.354110246,1.252517184,1.646297266,0.0,502.4415436,27.6666673,7.5,,26.76483321,0.931615164,18.33333333,201587.1934,1.206547742,13982.82068,261972.8047,,,18.04513415
462.4573843,,,177.8526827,218.1293691,164.7398701,178.3499393,168.7398383,,1.344927227,3.71112211,1.217904473,1.153060613,1.560707981,0.0,369.6033948,27.09999975,7.333333174,,26.29981987,0.915343747,18.5,204775.3646,1.176905662,13896.95557,272804.3216,,,18.31342157
464.577266,,,177.1886508,209.6050173,164.6362108,180.468022,164.4809786,,1.400569573,10.48923,1.299073944,1.214502439,1.603595734,0.0,347.4633738,26.90000025,7.166666667,,26.51529344,0.925230781,18.93333308,207597.9368,1.197163636,13876.12724,286598.6667,,,18.90525937
460.4297987,,,185.4600023,211.5982234,173.1453718,191.1460609,172.4839109,,1.641057347,14.41278206,1.615758911,1.534281765,1.844145571,0.0,377.5369466,27.06666629,7.533333302,,26.45359095,0.92786777,18.86666679,202277.2174,1.219035029,13825.99117,279453.7005,,,18.49250094
448.6479943,,,179.7023697,212.2856833,175.0877031,176.7417088,169.7184944,,1.168361284,9.865621781,1.131280437,1.050099907,1.406772465,0.0,498.5906626,27.85000038,7.366666635,,26.01079067,0.915861771,19.16666603,211265.7402,1.207626065,13500.22925,293129.3893,,,18.97551847
458.835643,,,162.4582939,197.2968801,154.1390381,165.1765486,153.8485069,,1.417778403,2.062681312,1.35529392,1.268381541,1.663072894,0.0,427.1436691,26.20000013,7.100000064,,25.83753459,0.935455441,18.76666641,214719.4245,1.213224863,13499.49361,300755.3281,,,19.3185161
460.3998077,,,162.1303838,195.3225924,156.3031572,165.0163854,150.3853353,,1.358880957,7.085240162,1.28127117,1.220110238,1.5482371,0.0,346.9037577,26.60000038,7.099999905,,26.21192845,0.967247978,18.23333359,210347.862,1.264973377,13500.28666,291325.4622,,,18.81991895
446.2794934,,,168.5494016,194.090264,162.7883116,172.0114199,151.5302118,,1.600732336,15.74281834,1.560933053,1.474073805,1.8355025,0.0,354.8081449,26.46666718,7.23333327,,26.01250243,0.947853414,18.53333346,202067.3359,1.240100888,13343.20968,276316.4974,,,19.26813785
452.5744343,,,171.4758574,191.8692099,164.844979,181.8136559,160.0389951,,2.086796085,9.81597505,2.100260645,1.948462874,2.442277198,0.041666667,399.4669177,26.70000013,7.733333429,,25.18200747,0.87004138,18.93333371,196634.3776,1.113676225,13225.64616,260233.7018,,,19.43817933
459.2303349,,,185.4416231,211.7100843,180.5209891,191.2814382,171.7698371,,2.127411996,14.28658169,2.075151886,1.941600248,2.411524355,0.0,437.1304957,26.56666692,7.666666826,,25.36182698,0.861216438,19.06666692,195562.5775,1.099539633,13174.88005,259823.8477,,,18.94739334
463.9572847,,,166.3579114,202.1187134,173.7344945,156.3159599,156.6938782,,0.971288366,12.63999233,0.863151056,0.787907769,1.218446597,0.0,495.2912216,26.23333359,7.133333206,,25.46322648,0.870279498,18.43333308,201750.2676,1.14191857,13000.72498,272382.4427,,,19.29277889
472.6778928,,,178.4906769,214.5815964,181.7113489,163.2526334,164.87474,,0.915858299,11.40102661,0.83665327,0.754072368,1.173611805,0.0,525.6431007,26.13333384,7.066666603,,25.74751433,0.867802081,18.63333321,201645.8691,1.139953991,13000.53874,270684.944,,,18.62402717
465.8891896,,,174.3279355,205.3712819,173.3317318,159.2555866,159.6002916,,1.116286022,18.38668795,0.99883192,0.928058532,1.326105381,0.0,496.8779475,26.73333359,7.200000127,,25.64549605,0.893708048,18.76666641,199215.3053,1.167853574,13000.31018,266373.849,,,18.24770816
461.114876,,,163.0327562,183.4669704,174.872399,160.4237378,156.8856386,,1.461083482,7.483231392,1.451802832,1.390086194,1.661168123,0.0,414.5696449,26.53333346,7.166666667,,25.79833523,0.928004588,19.43333308,200684.6979,1.170777395,12999.91911,270199.6458,,,19.06955409
464.8417429,,,177.090531,206.6509368,183.3895353,160.4504306,165.6080399,,0.929432084,8.426033156,0.854320742,0.813776766,1.136968836,0.0,501.5270348,26.5,7.23333327,,25.77779055,0.921809033,18.70000013,203492.8418,1.180537611,13000.5933,274155.8867,,,18.77998447
460.789035,,,180.7436256,209.2132683,182.0379721,166.5481974,167.788133,,0.928050108,14.50782352,0.91644114,0.825912555,1.16959473,0.0,564.2281138,26.49999936,7.366666794,,25.46818956,0.941989879,19.43333371,203533.7949,1.216496259,13191.53271,274250.4167,,,18.97255452
469.6078692,,,185.2380555,212.230587,183.311053,169.5407893,170.3197117,,1.013733658,6.231132652,0.94147072,0.898942632,1.219285992,0.0,537.7224935,26.46666654,7.433333397,,25.44921168,0.919139872,19.1666673,203252.8138,1.188272988,12999.74976,276052.3867,,,18.87171721
463.5923524,,,160.6211007,192.7235724,159.9548105,147.9663973,149.4610513,,1.150753379,3.006276369,1.017113852,0.981793786,1.34968772,0.0,436.6631559,26.46666654,7.633333365,,25.86188006,0.943022574,19.8333327,202037.1836,1.212143814,12999.99727,274458.6992,,,19.21620957
464.560817,,,165.5601934,196.0656401,166.6197999,150.9706465,153.280145,,1.110127086,1.766103089,0.987843084,0.964860529,1.313155269,0.0,446.7322566,26.20000013,7.199999968,,25.49625556,0.940030669,18.63333384,204205.7793,1.203491896,12999.94535,275480.7344,,,18.95823852
473.3300552,,,175.5848064,204.7854023,174.7549852,174.2059326,162.7772897,,1.401319121,12.20768496,1.418249299,1.31480471,1.700647066,0.0,496.008208,26.43333371,7.26666673,,25.37944984,0.922051792,19.60000038,199536.3301,1.182648833,12999.26135,269531.2181,,,19.00202274
464.0507122,,,172.024608,196.4537601,175.0209853,176.406868,157.2302437,,1.442213635,15.38435745,1.420959314,1.342201355,1.715533967,0.0,428.0404371,26.43333308,7.333333492,,25.294945,0.933445891,19.86666616,194067.862,1.199740176,12998.75354,260738.8145,,,19.14336538
480.6467674,,,167.2055798,184.8703918,167.1527634,163.3327732,152.056029,,1.453063627,13.01790524,1.422471792,1.374514212,1.721933424,0.0,474.1091792,26.30000051,7.299999873,,25.61845438,0.911278933,19.76666641,201071.0586,1.150618037,12977.32389,274064.6081,,,19.42752902
462.3256571,,,161.3085079,181.1117973,159.0485598,156.9508756,146.4497395,,1.410845692,11.10074854,1.290495443,1.247725685,1.660147155,0.0,367.2177315,26.53333346,7.066666603,,25.81014323,0.898939438,20.26666705,201953.5365,1.143105681,12999.79093,272750.9753,,,19.49868647
461.7192999,,,155.8990815,190.2587204,156.6344217,158.6915677,144.8765132,,1.237544005,8.035195827,1.14435332,1.070521966,1.480933795,0.0,379.419515,26.10000038,7.133333206,,25.68032916,0.887574074,19.20000076,203365.8926,1.136358504,12999.93648,273957.1732,,,19.23580917
456.8792257,,,160.5839259,193.8253415,164.3431848,154.0831966,149.6629664,,1.077861431,2.475599773,1.043221315,0.965239291,1.325293864,0.0,436.5424372,27.10000038,7.0,,25.6629258,0.880964704,19.23333359,205444.5033,1.130292252,12999.17395,278058.1107,,,19.34515858
456.4008651,,,168.534078,193.6343276,170.1754996,169.4937293,156.2433198,,1.200904739,8.394800234,1.260087729,1.129094804,1.425899893,0.0,495.1273931,27.06666692,7.26666673,,26.37432758,0.904567741,19.70000013,204205.6699,1.157499984,13309.18766,276253.9635,,,19.08738502
466.4088312,,,154.3765697,182.3261261,151.986632,152.6315727,141.4272156,,1.234027604,12.03245306,1.194347891,1.107359049,1.511064251,0.0,409.887914,26.86666616,7.233333429,,26.23066711,0.915036326,19.76666705,207408.3418,1.170271282,13499.39868,278999.1354,,,18.93055201
466.4728352,,,153.9107227,178.8733514,154.9538975,145.3474134,139.9401512,,1.23457708,10.89976645,1.163417168,1.118991204,1.506183321,0.0,367.0772629,26.73333359,7.199999968,,25.92050648,0.923526617,19.83333397,210069.1602,1.18790857,13499.79683,282316.5807,,,19.17323828
463.488148,,,183.4877663,201.4726785,183.4548403,187.9230423,166.2260272,,1.671367576,19.74278582,1.690808038,1.581188341,1.915312568,0.0,474.6695557,26.60000038,7.166666667,,25.85876179,0.93335561,20.16666667,202349.5436,1.193272116,13413.16402,270719.5514,,,19.34459686
468.6476263,,,173.8561134,196.2623259,175.0012773,181.737683,160.2128938,,1.735794331,8.29214558,1.733369514,1.576684708,2.013660426,0.0,508.3482908,26.69999949,7.26666673,,26.03489121,0.933438075,19.59999975,201692.8092,1.179729164,13441.82369,273089.0052,,,19.27515992
455.242842,,,171.0520643,197.1768901,176.7582645,173.0954533,156.7874126,,1.243915454,4.168458609,1.205501392,1.06407053,1.521694332,0.0,468.1398087,26.56666629,7.099999905,,25.7739985,0.919067708,19.90000025,206066.9863,1.182807292,13499.40548,277366.1471,,,19.36176618
451.0468485,,,175.0789865,197.9253635,183.1105709,173.2554544,159.5710169,,1.25776381,0.499964895,1.189006127,1.079718707,1.452400506,0.0,480.7616971,26.63333321,7.133333206,,25.68079464,0.946206058,18.93333308,206185.0267,1.218489165,13498.58826,277207.2383,,,19.72595151
447.7869734,,,178.3271891,200.197518,182.1612523,182.5433127,162.2059434,,1.771694457,5.827186324,1.79704841,1.607841561,2.017995045,0.0,552.7608096,26.66666667,7.366666635,,25.77108534,0.927984081,19.80000051,198508.304,1.180726262,13466.29126,268103.2585,,,20.35832183
434.810638,,,175.6830915,182.1293125,181.0128676,168.3962612,155.5916373,,1.206385136,8.046205794,1.26524512,1.128570514,1.431640362,0.0,574.5186259,27.0,7.066666603,,25.66906834,0.895586662,19.53333282,193918.1615,1.166595911,12099.34538,261148.5313,,,19.19318056
468.8114489,,,160.6634394,177.2272752,164.8302301,164.1365128,147.1200517,,1.328903645,1.591672341,1.459005957,1.221288527,1.596901665,0.0,584.2897644,27.26666641,6.899999936,,26.07809893,0.887401626,19.66666667,202544.3034,1.158618053,12739.04476,274956.0469,,,19.60437234
455.7205857,,,194.223053,207.4077371,198.7342186,210.2187392,174.2051541,,2.57540381,28.3491507,2.651117126,2.545287848,2.649768705,0.333333333,603.1835251,27.19999981,7.350000143,,23.86798072,0.689664355,20.19999981,152438.2241,0.878996544,9198.616347,227735.4863,,,20.16208522
506.4799158,,,223.9508508,247.7813759,210.7944533,234.8709132,206.3466867,,1.68937928,25.39758587,1.682995488,1.518654466,1.925385068,0.0,647.6698456,26.73333359,7.26666673,,25.63640753,0.86248337,19.96666654,191382.582,1.101993168,12465.61056,249546.127,,,24.91951505
491.5608417,,,269.0776711,292.1021659,260.3362408,297.2875532,246.2511584,,2.343835841,35.28184879,2.475863874,2.125771344,2.538750639,0.041666667,730.0693843,25.06666692,7.433333238,,23.81150341,0.731536455,16.93333308,172674.4141,0.939675925,10276.39478,205661.1914,,,21.98253504
439.3496357,,,174.3882256,193.4644032,179.7736473,194.1133804,162.4231497,,1.914232537,27.2071432,1.985941589,1.695544531,2.069190597,0.0,620.8168538,26.40000025,6.733333429,,25.79201674,0.814290268,19.36666679,180740.1276,1.044110869,10564.8641,224967.2897,,,19.36766783
467.1300781,,,169.3503863,189.6350822,168.5867316,181.4733295,155.4976209,,2.456651201,24.39797072,2.561365714,2.170648992,2.690326293,0.0,520.2476807,25.56666692,6.833333333,,24.60918951,0.842288807,19.23333295,188304.554,1.061087355,10668.90084,233158.054,,,18.27651536
458.326197,,,225.906779,257.8156401,217.5349013,247.0230961,212.4436684,,2.386925191,17.17840325,2.513180306,2.146941587,2.772515694,0.0,659.2965317,25.29999987,7.399999936,,24.13965241,0.90036574,18.26666641,190774.0658,1.136381944,11199.23771,235276.3854,,,16.78890812
444.6289328,,,178.2460938,198.3739255,171.3656476,192.4089413,167.5238177,,2.361431946,13.15191085,2.452174832,2.095716958,2.745134215,0.0,523.3380458,26.56666629,6.933333397,,26.13339615,0.948767943,19.63333321,193850.1882,1.178240175,11979.92859,250530.1901,,,18.47555359
462.3770995,,,198.2191105,222.5597095,193.0964025,212.9351966,185.914025,,2.470052332,10.53759743,2.541517526,2.191225429,2.88036115,0.0,611.5933762,26.03333346,7.133333365,,25.38189371,0.927148166,19.49999936,190544.7305,1.143031555,11874.64669,245835.3483,,,18.43575207
455.3119155,,,180.776741,197.7067318,182.8252627,193.2277788,169.0123959,,2.200345655,14.94386188,2.269243335,1.965702782,2.460109204,0.0,534.5208282,26.70000013,6.899999936,,26.00045069,0.935637735,18.63333321,190656.2487,1.159707169,11991.55839,250502.3574,,,18.73946015
457.9739921,,,185.6306407,201.9943256,183.1239134,194.9430211,170.4897041,,2.50980249,22.71917512,2.542878469,2.177117825,2.838829825,0.0,566.9430262,26.96666654,7.166666508,,26.26365932,0.890962961,19.16666667,184789.5332,1.110942714,11797.30607,238847.5085,,,18.90896789
448.5853797,,,164.0312392,174.8439293,159.1379312,171.9697323,152.1696733,,2.937459131,19.02287873,2.970020602,2.611855278,3.217674782,0.0,551.747687,26.73333359,7.166666667,,26.42407091,0.871842486,19.39999962,186579.6875,1.078643471,11966.09762,241965.2083,,,19.5182356
467.3192611,,,167.5252673,176.7165718,162.0290928,170.4027131,150.1289495,,2.474030316,24.20073233,2.471199324,2.163069447,2.696925133,0.0,515.7552846,26.63333384,7.23333327,,25.89871271,0.823412153,20.16666667,184749.9069,1.03330864,11999.72095,237101.235,,,18.78997866
474.6914374,,,183.5025425,200.1973852,169.5715961,186.1935469,164.229269,,2.432764441,16.86607993,2.417616308,2.103693455,2.814086825,0.0,578.7842954,26.93333371,7.166666667,,26.05414097,0.858052666,19.73333359,186586.2806,1.075946172,11998.76127,241417.5098,,,18.01931882
466.0559316,,,187.544452,203.7436117,181.8340365,187.2934704,172.4870669,,2.439212958,28.37524128,2.425755461,2.126204784,2.826735079,0.0,572.8291537,27.0,7.233333429,,26.10487612,0.856237958,19.76666641,185188.985,1.073890741,11999.34562,238680.0618,,,17.89339304
478.1060604,,,176.211956,190.4556541,178.1894906,180.4441942,163.760781,,2.140243386,29.41130185,2.290525074,1.993793632,2.36464564,0.0,591.2327398,26.76666705,7.166666667,,26.10428913,0.853322335,19.33333333,184681.0273,1.075505798,11999.36845,238577.1094,,,17.93933837
473.09309,,,210.4684245,231.7022661,205.2014167,214.1513538,192.1208096,,2.314290245,33.71136134,2.346515447,2.099400654,2.631867429,0.0,631.1690826,26.0,7.166666508,,25.64970708,0.842652194,18.90000025,182750.6608,1.063815971,11423.22502,235575.7201,,,18.23079673
460.5077491,,,195.9093463,211.6806946,200.5820789,203.4560502,181.8781459,,2.331315825,45.72304535,2.428412105,2.150777439,2.638872335,0.0,631.3394623,26.56666629,7.400000095,,25.96137166,0.828139581,19.20000013,179656.6296,1.055292363,11499.26074,229774.6797,,,18.75999284
447.5662775,,,187.079689,200.5743472,193.9062023,192.1300589,172.5803267,,2.442745626,32.08082079,2.602137953,2.285730625,2.805848151,0.0,490.2455406,26.76666641,7.433333238,,26.28995339,0.766144102,20.46666654,176986.4264,0.979138305,11469.62846,225620.8581,,,19.14600094
466.4761837,,,169.6312733,180.9711157,178.7440268,179.819327,156.7390436,,2.037410398,33.98925687,2.215063184,1.957960298,2.300103535,0.0,611.8671824,26.73333295,7.199999968,,26.28032986,0.794531249,19.46666718,176273.9004,1.021129631,11498.86393,224698.2572,,,19.03565709
