Количество чугуна (т),Удельный расход кокса (кг/т),Расход холодного дутья (м³/ч),t горячего дутья (°С),Расход природного газа (м³/ч),t природного газа (°С),Содержание кислорода в дутье (%),Расход пара на увлажнение (т/ч),Перепад давлений общий (ат),t чугуна на выпуске (лётка 1) (°С),t чугуна на выпуске (лётка 2) (°С),Давление колошникового газа (ат),Перепад давлений нижний (ат),Перепад давлений верхний (ат),Выход колошникового газа (м³/ч),Положение клапана малый снорт (%),t колошникового газа 1 (°С),t колошникового газа 2 (°С),t колошникового газа 3 (°С),t колошникового газа 4 (°С),t колошникового газа в пылеуловителе (°С),Уровень засыпи (запад) (м),Уровень засыпи (восток) (м),CO в колошниковом газе (%),CO₂ в колошниковом газе (%),H₂ в колошниковом газе (%),t периферийных газов 1 (°С),t периферийных газов 2 (°С),t периферийных газов 3 (°С),t периферийных газов 4 (°С),t периферийных газов 5 (°С),t периферийных газов 6 (°С),Уровень засыпи (север) (м),Уровень засыпи (юг) (м),N₂ в колошниковом газе (%),Шлак,Чугун.Cr,Чугун.Mn,Чугун.P,Чугун.S,Чугун.Si,Чугун.Ti,Чугун.V,Чугун.C,Шлак.Al₂O₃,Шлак.CaO,Шлак.FeO,Шлак.Ko,Шлак.MgO,Шлак.MnO,Шлак.NaO,Шлак.S,Шлак.SiO₂,Шлак.TiO₂,Бар М10,Бар М25,Влага,Зола,Кокс +80 мм,Кокс -25 мм,Кокс 40-25 мм,Кокс 60-40 мм,Кокс 80-60 мм,Летучие,Сера К,Углерод,CRI,CSR,Fe,FeO,S,SiO₂,CaO,MgO,Al₂O₃,TiO₂,Osn,P,Zn,Cr,MnO,O₂ в горячем дутье,Доля агломерата,Колошниковый газ (CO₂),Колошниковый газ (CO),Колошниковый газ (H₂)
5273.968,420.6431533,228149.1348,1122.548004,21983.07935,6.181048175,27.74909854,0.000282125,1.417689169,1397.776681,1479.489369,1.296788628,1.221938516,0.195185293,347973.5846,0.159380836,137.3432671,144.1455886,136.1590656,127.6489776,128.193765,1.149507962,1.276728506,23.61901212,21.58123358,6.331970811,317.2984975,327.6611214,237.0634925,199.8711465,224.1022008,319.0893682,1.304796316,1.141500168,47.88491106,1418.174995,0.0391875,0.275521432,0.0594375,0.017714286,0.639923082,0.065466666,0.0918125,4.480000019,11.19166676,36.50833384,0.236833336,0.708749995,8.861666679,0.285666664,1.089199996,0.713833342,39.04833349,0.871000004,9.325000048,86.87499809,4.075000048,12.875,34.52499962,1.474999994,3.449999988,18.9000001,41.64999962,1.274999976,0.519999981,83.84999847,32.29999924,49.90000153,54.66858971,10.56394211,0.04938782,7.002756369,11.21669881,2.03496793,1.811955136,0.303589748,1.602092944,0.025525641,0.030596154,0.027153846,0.31294872,27.26666641,0.719,19.69999949,23.23333359,8.299999873
5142.614,409.1066514,224745.4349,1122.66247,21853.02629,7.715957741,27.76447113,0.000421172,1.45978415,1408.017753,1445.887207,1.279221589,1.270254046,0.18921875,343373.3372,1.586096687,148.2622623,149.091589,147.9929015,137.5269299,137.6916259,0.742403475,0.798696463,24.59242328,20.6648016,6.418963671,405.5017713,379.6504072,302.5939522,230.3085035,253.1699664,391.847538,0.819745138,0.746487148,47.57770538,1633.04998,0.039307692,0.285076925,0.058076924,0.019923077,1.232071425,0.082164287,0.0918125,4.710000038,11.30000003,36.24666723,0.236833336,0.708749995,8.861666679,0.307166668,1.037333339,0.727499992,38.35166677,0.836999993,9.450000048,86.85000038,4.024999976,12.9749999,36.0,1.299999952,3.474999964,19.95000029,39.27499962,1.299999952,0.519999981,83.54000092,32.5,49.5,54.76645793,10.63662497,0.0508375,6.943000039,11.17333331,2.070541614,1.760145823,0.301458334,1.609631241,0.026162501,0.0325375,0.028564584,0.313083337,26.83333333,0.758,19.6666673,24.86666616,7.26666673
5301.038,411.7887659,228400.3236,1121.120168,21762.22095,10.84133611,27.79071037,0.000286785,1.443598395,1405.873807,1437.692088,1.273082291,1.259379039,0.183783567,346297.1536,1.880705045,146.9828809,147.4552193,145.182511,135.6351538,135.6072763,0.746030264,0.823966431,25.18158889,20.43391792,6.736721476,388.9372686,396.522541,300.2900899,213.3372339,261.7080816,378.4990451,0.848012033,0.744200235,46.88033962,1547.099995,0.036428572,0.292818183,0.0575,0.015538462,1.232071425,0.068785714,0.096076923,4.710000038,11.19166676,38.22500102,0.232750002,0.961499999,9.051666578,0.32016667,1.105333328,0.713833342,39.61750031,0.809666673,9.450000048,87.0,3.724999964,12.9000001,37.10000038,1.5,2.975000024,17.6500001,40.77499962,1.274999976,0.560000002,83.12000275,32.40000153,49.70000076,55.13333339,10.87863087,0.048196428,6.771785759,10.82517856,1.929166663,1.769583336,0.285476195,1.598940483,0.025875001,0.03252381,0.026261905,0.30714286,27.43333308,0.759,19.93333308,24.0,7.033333302
5076.991,431.191763,230040.39,1122.52593,22000.33358,4.302820633,27.34667055,0.000287773,1.434838995,1406.778044,1421.886759,1.26153784,1.181840261,0.253021949,346193.1758,0.203000466,154.3131733,152.9971822,150.384442,139.4370991,141.6946373,0.706780041,0.770831699,25.03994322,19.74325339,6.918815096,404.8731473,397.7032827,313.5454381,231.5979137,262.4687723,378.8311361,0.786803059,0.703701744,47.57260672,1547.099998,0.030535714,0.295230765,0.059066667,0.017466667,0.665642858,0.107363637,0.094933333,4.639999866,11.38333337,37.09999975,0.236833336,1.004500002,8.575000127,0.295400003,1.089199996,0.660000006,38.9166673,0.977500002,9.400000095,87.0,3.775000036,12.95000005,38.32499981,1.299999952,3.199999988,19.0,38.17500019,1.299999982,0.5,83.05000305,32.40000153,49.59999847,55.03588264,11.24168628,0.047835295,6.710431405,10.91160788,1.91294118,1.754862755,0.284235296,1.626684313,0.026247059,0.0321,0.029590196,0.314392157,27.20000013,0.758,19.63333321,23.96666654,7.766666571
5112.638,413.822379,227311.9668,1121.978495,21681.5118,7.255466789,27.59223032,0.000468311,1.476372704,1412.404606,1450.99856,1.237905552,1.302550346,0.173452549,344331.9479,1.07611954,156.2608426,152.0470079,159.8003171,147.2652378,145.6398519,0.690667411,0.759418696,25.21753001,20.10904709,6.783357402,411.5813866,437.8310229,377.6150818,354.0530828,336.8590317,406.7688421,0.755897447,0.711381244,47.17876228,1590.074989,0.039785715,0.275521432,0.068800001,0.017714286,0.639923082,0.083866667,0.088538462,4.710000038,10.79399986,37.09999975,0.221833331,1.046999981,8.948333422,0.285666664,1.089199996,0.68933333,39.04833349,0.809666673,9.299999714,87.17499924,3.824999928,12.92499995,36.80000019,1.424999952,3.175000072,17.45000029,41.14999962,1.299999952,0.569999993,83.45999908,32.29999924,49.79999924,55.05571436,10.70064279,0.049719048,6.79688098,10.9080953,2.032738056,1.789476202,0.299500003,1.605238102,0.027314286,0.033978571,0.027747619,0.320619047,27.09999975,0.758,18.73333295,24.66666667,7.700000127
4528.343,415.2518277,210729.6019,1108.388657,18467.72755,7.410685182,26.59196075,0.000471821,1.317288777,1400.690635,1421.886759,1.096757046,1.175136579,0.142367478,306376.1494,5.941369675,151.4388647,155.1104406,156.1308613,142.2275775,137.9842345,1.01868247,1.127867304,24.36547216,19.73791297,6.137803614,400.7989426,429.2969437,358.9232025,314.5555751,351.3283895,405.4398918,1.146887677,1.039853183,48.97859812,1547.099998,0.032066666,0.30914286,0.061428572,0.0181875,0.665642858,0.082164287,0.105599999,4.579999924,10.86166668,38.22500102,0.272999999,0.708749995,8.873999977,0.295400003,1.089199996,0.684500009,38.86800003,0.809666673,9.25,87.375,3.649999976,12.95000005,36.02500057,1.299999952,3.050000012,18.75,40.875,1.274999976,0.550000012,83.52999878,32.20000076,50.09999847,55.13258917,10.78169646,0.046455357,6.754464264,10.79772333,1.954017841,1.759107149,0.279419644,1.599254461,0.026866072,0.033151786,0.0299375,0.325312504,27.44999981,0.76,19.89999962,24.19999981,8.050000191
5352.006,411.5447369,231456.4779,1120.586848,22000.02067,4.450983822,27.67173489,0.000556354,1.461573203,1393.299927,1423.600502,1.223084961,1.274996713,0.186233283,345405.0859,0.028768744,146.3127276,151.2701289,147.0594012,130.9818373,137.4530923,0.753355255,0.881817393,24.85721048,20.37500461,7.046832303,367.3684349,402.7840703,310.0215937,242.6758938,281.0477269,375.6007729,0.903237457,0.775928741,47.02196821,1532.775002,0.039307692,0.275521432,0.0594375,0.017714286,0.798562497,0.064214286,0.105599999,4.480000019,11.62666639,36.24666723,0.220333333,1.046999981,9.128333251,0.340666667,1.105333328,0.7045,38.35166677,0.977500002,9.349999666,87.25,4.199999928,12.67499995,37.44999981,1.525000006,3.024999976,18.52499962,39.47500038,1.324999958,0.529999971,83.0,32.40000153,49.70000076,55.24979025,10.69264694,0.047283613,6.780651285,10.78497902,1.925756302,1.735462183,0.279117647,1.590636556,0.026686975,0.030722689,0.02829832,0.32304622,27.36666679,0.734,19.39999962,23.26666641,7.799999873
5147.628,421.3238144,229921.4251,1124.65799,21872.30827,1.476225356,27.67168172,0.000293342,1.487716441,1408.101431,1444.320923,1.206471359,1.308064222,0.178862269,340590.474,1.436007556,148.9516951,151.1387355,147.2748801,137.747097,140.2899221,0.784310477,0.879275233,25.18535193,19.92528399,7.172752976,370.5649579,401.9642499,294.313324,200.9801928,243.1004225,351.0408783,0.907187151,0.81289004,47.01938963,1661.699997,0.0391875,0.297692306,0.068800001,0.0197,0.744615385,0.0690625,0.100785713,4.639999866,11.62666639,37.67000008,0.220333333,1.065800011,8.861666679,0.307166668,1.089199996,0.660000006,38.1666673,0.977500002,9.775000095,86.625,3.899999976,12.70000005,36.59999943,1.5,3.37499994,17.7750001,40.75,1.25,0.50999999,83.77999878,32.59999847,49.29999924,55.10666682,10.85199986,0.047333334,6.810000054,10.88533338,2.011999977,1.750666662,0.273999999,1.598566667,0.026866667,0.0331,0.027366667,0.313666667,27.03333346,0.692,19.39999962,24.09999975,7.899999936
4486.642,420.4267844,206613.7377,1113.4655,18955.43379,2.079890097,26.86018737,0.000728499,1.393105909,1409.510611,1462.476121,1.133755914,1.26229397,0.130859954,303984.8124,5.112830678,157.3852437,154.1750011,157.8916966,156.1002108,149.2250554,0.898007182,0.957599945,24.85969989,19.13420026,6.858122031,402.3400853,437.6808751,336.6637573,228.3858585,287.6063557,413.7261378,0.982028472,0.9291063,48.41260846,1547.099998,0.0391875,0.285733336,0.066528572,0.016153846,0.639923082,0.061153846,0.096076923,4.480000019,11.19166676,36.50833384,0.237333332,0.932833334,9.128333251,0.320666666,1.086500019,0.713833342,38.25333277,0.844999999,9.850000143,86.42499924,4.5,13.0,34.97499943,1.49999997,3.375,19.85000038,40.30000019,1.274999976,0.519999981,83.72000122,32.79999924,48.79999924,55.00000025,11.04399993,0.047133333,6.857333358,10.94833336,1.948333331,1.796333333,0.273,1.597166677,0.026033334,0.032133334,0.026,0.310666667,27.03333346,0.668,18.93333308,24.26666641,8.100000064
5182.527,408.6192437,226314.1426,1125.102702,21790.89103,6.651899735,27.82553768,0.000270582,1.500465343,1406.470562,1459.485229,1.282644411,1.347486069,0.1530442,333729.5404,2.322738972,152.3358529,145.1325293,154.2475834,143.9642283,143.6631463,0.745924888,0.822980834,25.33236321,19.98635872,6.999362091,394.6490542,439.9866613,303.6367772,206.6354129,254.3978157,378.4437383,0.837812982,0.769056742,46.93434874,1532.775002,0.032066666,0.285076925,0.059066667,0.014857143,0.639923082,0.082164287,0.100785713,4.78000021,10.55333344,36.82833227,0.236833336,0.932833334,8.417500257,0.32016667,1.058833341,0.713833342,38.9166673,0.809666673,9.75,86.45000076,3.875,13.0999999,36.30000019,1.399999976,3.974999964,18.70000029,39.625,1.274999976,0.5,82.93000031,32.70000076,49.0,54.96229179,10.76666651,0.045927083,6.821833368,10.99208331,1.961645829,1.761583326,0.2790625,1.611964587,0.026162501,0.032195834,0.026120834,0.310687506,27.69999949,0.672,18.73333295,23.73333359,7.633333365
5262.595,409.8707533,228830.6862,1124.759384,21952.88403,6.027577162,27.83999133,0.000267005,1.487994805,1402.136027,1423.877141,1.278525695,1.307456017,0.180422455,344334.7917,0.22540781,147.0692406,141.4951534,149.1413078,137.8684521,138.9928691,0.723510129,0.797154163,26.02946528,19.6470503,7.131961981,392.0137011,415.4366023,299.3999329,195.4373995,235.654239,370.7804235,0.826365101,0.74616498,46.27420998,1418.174995,0.030535714,0.297692306,0.0594375,0.015538462,0.646333333,0.066076923,0.100785713,4.75,11.62666639,37.18799973,0.229166667,1.125166674,9.24333334,0.253833331,1.086500019,0.716499984,38.9166673,0.844999999,9.725000143,86.45000076,3.674999952,13.07500029,36.35000038,1.449999988,3.024999976,18.17500019,41.0,1.299999952,0.469999999,82.93000031,32.79999924,48.90000153,55.08750025,10.44677083,0.047489584,6.814999969,10.91138891,1.954930537,1.744166665,0.285833332,1.60140972,0.026739584,0.032868056,0.026055556,0.312847226,27.66666667,0.673,19.0,23.40000025,8.066666921
5060.374,421.6729884,227731.2539,1125.484385,21955.66406,7.01224045,27.83898401,0.000872317,1.483698482,1398.158055,1419.195955,1.277079165,1.313980892,0.169538194,346352.7578,0.269753936,160.3945325,151.7246653,163.3495007,157.3222275,153.5453612,0.734315331,0.808689574,26.31707239,19.3006614,7.302917242,424.8248088,472.5251897,352.6722298,258.2948335,287.8193474,407.3708471,0.817830501,0.75567847,46.1841054,859.4999952,0.039692307,0.30914286,0.0594375,0.017636364,0.68407143,0.082164287,0.100785713,4.800000191,11.30000003,36.24666723,0.232750002,1.125166674,8.694999854,0.32016667,1.105333328,0.68933333,38.60833359,0.836999993,9.724999905,86.47499847,3.649999976,13.0,34.59999943,1.349999994,3.450000048,22.29999971,38.30000114,1.274999976,0.50999999,83.01000214,32.70000076,49.09999847,54.88354197,11.16706254,0.051272917,6.969729196,10.97797921,1.978499998,1.793041664,0.268229166,1.575137496,0.026610417,0.032625,0.025552083,0.313958336,27.53333346,0.671,18.80000051,24.0,8.000000159
5248.908,409.764142,229445.7995,1125.793126,21692.29525,8.01152275,28.07460999,0.00110728,1.464578475,1408.910339,1448.12316,1.26417624,1.318387235,0.146166458,350434.7734,0.808807177,144.8942159,141.5586815,150.6316776,140.1613909,139.4636841,0.758993295,0.847052048,25.74119624,20.15569743,7.172154188,401.91259,497.7436841,334.7953339,251.2875042,302.1164424,388.5164248,0.852909302,0.795238843,46.191353,1590.074989,0.038153846,0.285733336,0.057923077,0.014857143,0.665642858,0.064214286,0.105599999,4.78000021,10.55333344,36.50833384,0.232750002,0.945166667,8.417500257,0.32016667,1.058833341,0.660000006,39.61750031,1.02033334,9.275000095,86.625,4.274999976,13.1500001,30.17499971,1.649999976,4.100000083,27.17500019,36.90000057,1.274999976,0.5,83.0,32.40000153,49.59999847,54.96428585,10.63642849,0.045571429,6.842857122,10.96285718,1.947142831,1.764285709,0.275000001,1.602321429,0.025678572,0.030535715,0.027357143,0.31714286,27.33333333,0.685,18.73333359,24.23333359,7.933333397
4293.4,424.0917862,197290.4387,1130.890111,17374.3627,9.945097129,26.74385452,0.000274414,1.216935771,1413.987915,1424.81016,1.030744107,1.061998839,0.155219907,289030.2585,17.05746635,141.1824115,140.3624147,140.9837561,129.7981628,127.8469489,1.204102894,1.326056182,23.92080736,20.42531729,6.868258854,357.3641014,424.8573469,290.2983742,195.4488462,241.2344882,340.63716,1.359357114,1.228554455,48.18133529,1590.074989,0.0374,0.275521432,0.078909092,0.017714286,0.744615385,0.0690625,0.094933333,4.710000038,11.19166676,37.67000008,0.221833331,0.708749995,9.128333251,0.295400003,1.185833315,0.716499984,38.1666673,0.801666657,9.5,86.56666565,3.775000036,13.05000019,32.46666718,1.533333341,3.466666619,23.86666679,38.66666667,1.274999976,0.5,83.30999756,32.5,49.5,54.87235558,10.75656243,0.04925,6.920408691,11.09598564,2.062043258,1.755865374,0.2746875,1.603661058,0.027040866,0.031026443,0.029420673,0.312812503,27.70000076,0.698,19.95000076,24.30000019,7.700000048
5290.037,410.3668309,227479.0462,1125.298314,21742.7605,8.954726239,28.02127186,0.000467161,1.453340277,1413.275504,1391.377441,1.268751785,1.233030677,0.221103586,349768.0378,1.64704604,138.1294975,135.3050315,140.8180834,122.9522298,129.0212882,0.75676359,0.855131311,23.97180827,21.45399117,7.280088882,358.9473559,410.0820821,271.5012881,179.6955013,209.7002468,308.226298,0.888723202,0.772031302,46.82627646,1590.074989,0.038153846,0.285733336,0.057923077,0.017636364,0.646333333,0.066076923,0.092785714,4.579999924,11.38333337,37.36166573,0.220333333,0.906333337,9.051666578,0.320666666,0.882499993,0.681333333,38.86800003,0.871000004,9.399999936,86.80000051,4.299999952,12.89999986,40.59999975,1.533333341,2.266666651,19.73333359,35.86666743,1.274999976,0.49000001,83.19000244,32.40000153,49.79999924,55.04201382,10.67121527,0.053909723,6.885833338,10.91902784,1.988680556,1.751666674,0.269374999,1.585934021,0.026059028,0.033302084,0.029777778,0.303680558,27.59999975,0.716,18.79999987,24.06666692,8.366666794
5400.172,407.2539247,227494.3678,1127.249232,21787.55615,10.19810371,28.10773905,0.000591411,1.428223173,1400.506729,1376.921176,1.27585955,1.205739612,0.22368311,352815.8477,0.283144814,128.2685979,126.4624933,132.2331845,113.0590076,119.5081158,0.721220796,0.829287857,24.61491672,21.48732877,7.331829667,357.9209569,386.3349838,258.5919514,170.6681983,188.8882294,297.3696493,0.863281243,0.741200532,45.9056832,1633.04998,0.039307692,0.275521432,0.0594375,0.0197,0.646333333,0.062615385,0.105599999,4.800000191,10.55333344,37.18999926,0.272999999,1.058500002,8.694999854,0.290833334,1.086500019,0.7045,38.1666673,0.973500003,9.299999873,86.80000051,3.824999988,13.07500005,36.5,1.366666675,3.033333381,23.70000013,35.40000025,1.25,0.479999989,83.34999847,32.29999924,49.79999924,55.08166678,9.903333267,0.049572222,6.889999999,10.86927768,1.958000006,1.698888891,0.272055555,1.57808888,0.025983334,0.0295,0.026705556,0.295666671,27.66666667,0.724,19.8333327,23.76666705,7.733333429
5266.464,424.1976474,229537.5078,1126.399907,21924.04915,8.543868025,28.12837632,0.00027452,1.400692701,1404.489225,1453.435369,1.277709261,1.17563425,0.226161457,355832.2214,0.992504807,142.4591897,144.1904513,141.2428745,128.908789,134.0410198,1.045180889,1.188177548,24.41757719,21.54550489,7.362253129,352.3429591,334.0301247,246.0984586,178.5878874,197.2182897,308.3702202,1.197710174,1.047275106,46.06685972,1547.099995,0.030535714,0.293142857,0.059066667,0.014857143,0.744615385,0.082164287,0.0918125,4.900000095,10.86166668,36.82833227,0.237799996,1.004500002,9.128333251,0.253833331,0.999166667,0.68933333,39.61750031,0.871000004,9.575000048,86.82500076,3.975000024,13.07500029,37.375,1.599999994,3.175000012,20.875,36.97500038,1.299999952,0.469999999,83.09999847,32.70000076,49.09999847,55.16871847,10.6851537,0.045930769,6.81017949,10.883282,1.948794875,1.738641031,0.277871795,1.598415385,0.026071795,0.031105129,0.029451283,0.297333336,27.46666654,0.726,19.29999987,23.96666718,7.433333397
5263.764,424.1514844,227234.8438,1122.743317,21817.57275,4.522427897,28.26550269,0.000482784,1.45543691,1408.481527,1451.826634,1.299790159,1.298885981,0.156613425,359468.2344,1.46883681,146.4292752,154.7163442,150.0248998,137.3249833,142.6260389,1.179887441,1.316977141,25.04148181,20.9544239,7.319194734,381.2916298,369.8470167,294.2678388,223.868763,199.5172367,310.1634235,1.30641781,1.232843816,45.99373357,1661.699997,0.0391875,0.299800001,0.078909092,0.017714286,0.665642858,0.082164287,0.092785714,4.710000038,11.62666639,37.18799973,0.221833331,1.004500002,8.866666635,0.305166662,1.098166664,0.671599984,38.1666673,0.844000002,9.575000048,86.75,3.300000012,13.07500005,37.20000076,1.349999994,3.400000036,20.4749999,37.57499981,1.274999976,0.50999999,83.45999908,32.59999847,49.20000076,55.12039491,10.1280042,0.046559211,6.794824565,10.90570184,1.970986837,1.699254383,0.269978068,1.605210529,0.026004387,0.031252193,0.030346491,0.300065796,28.0,0.752,19.70000013,24.66666667,7.566666762
5392.115,413.1773152,224857.1257,1125.052144,21755.69816,5.015493373,28.60686978,0.000455479,1.49121892,1408.759539,1427.689976,1.280933936,1.294611648,0.196519775,355377.3659,5.474838939,133.5901362,134.4602572,134.6313725,116.131251,124.3199294,0.72643511,0.835206911,25.40467215,20.88218737,7.302699725,369.4631742,378.3413175,288.8219713,197.2450924,194.1549536,338.354407,0.850631294,0.783113445,45.65849479,1590.074989,0.039307692,0.292818183,0.057923077,0.014857143,1.232071425,0.0690625,0.098461539,4.730000019,11.19166676,36.24666723,0.229166664,1.004500002,8.694999854,0.305166662,1.037333339,0.681333333,39.04833349,0.836999993,9.674999952,86.57500076,2.875,13.0,35.82499886,1.325000018,3.074999988,22.875,36.90000057,1.299999952,0.469999999,83.69999695,32.79999924,48.90000153,54.86428561,10.265,0.048428572,6.82928569,11.1114286,1.938571428,1.681428569,0.262142856,1.627785717,0.026357143,0.031785714,0.027714286,0.296428574,28.29999987,0.758,19.90000025,24.70000013,7.666666667
5274.882,416.8557645,224499.9798,1122.838664,21888.42546,7.432742715,28.62953838,0.00039783,1.491970326,1404.404213,1425.5505,1.278232381,1.281675701,0.210230698,355678.8099,0.533526964,136.3940681,139.9226844,138.1869141,121.3343347,128.1175989,0.73297737,0.834812187,25.24187064,20.81760963,7.406752884,310.1192716,352.5011749,257.8337154,172.3849239,191.6834666,316.4479993,0.877067936,0.825146084,45.80687602,1518.450001,0.039307692,0.285076925,0.078909092,0.017636364,0.69992308,0.0690625,0.096076923,4.639999866,10.86166668,37.09999975,0.221833331,1.058500002,8.417500257,0.285666664,1.105333328,0.7045,39.61750031,0.809666673,9.575000048,86.625,3.699999928,12.9749999,31.0250001,1.474999994,3.524999917,24.80000019,39.17500114,1.274999976,0.519999981,83.16000366,32.70000076,49.20000076,55.41538473,11.20999989,0.048,6.713846133,10.67692309,1.948461533,1.697692312,0.256923075,1.591307686,0.026615385,0.034461538,0.028384615,0.310769235,28.13333384,0.76,20.03333346,24.43333308,7.966666698
5195.079,416.6900673,226178.5885,1121.620682,21823.54712,7.117898822,27.97202786,0.0004031,1.46691378,1409.878296,1477.666664,1.272055323,1.312020252,0.15554861,351331.7995,2.96878614,143.4966812,145.0208807,145.2457714,129.0503066,133.4416504,0.724143689,0.846485183,25.09031606,20.53956119,7.274141868,386.8362172,375.3882408,280.9955915,194.1092167,201.9555359,363.2138723,0.862595593,0.823649938,46.33614922,1418.174995,0.038153846,0.285076925,0.078909092,0.017714286,1.093799996,0.0690625,0.096076923,4.639999866,11.19166676,37.18799973,0.229166667,0.906333337,9.24333334,0.305166662,1.089199996,0.676666657,38.35166677,0.836999993,9.775000095,86.64999771,4.300000012,12.92499995,35.5,1.37499997,3.299999952,21.7249999,38.10000038,1.299999952,0.519999981,83.12999725,32.90000153,48.70000076,55.35562501,11.17743751,0.0462625,6.803999978,10.78731247,1.976750012,1.760624984,0.268,1.58578124,0.02500625,0.0356375,0.027325,0.303937502,27.5,0.75,19.23333359,24.33333333,7.933333397
