Количество чугуна (т),Перепад давлений общий (ат),Перепад давлений нижний (ат),Расход природного газа (м³/ч),Расход холодного дутья (м³/ч),Выход колошникового газа (м³/ч),Колошниковый газ (H₂),O₂ в горячем дутье,t колошникового газа 2 (°С),t колошникового газа 1 (°С),Уровень засыпи (север) (м),t периферийных газов 5 (°С),t колошникового газа 4 (°С),t колошникового газа 3 (°С),Уровень засыпи (запад) (м),Уровень засыпи (восток) (м)
4933.919,1.44187818,1.386492938,19750.06299,231563.946,352439.9427,8.23333327,27.66666667,171.0589765,166.833444,0.971000016,204.2368978,154.5534185,163.832414,0.971000016,0.913999975
3752.352,1.070372676,0.991402194,13420.58687,206263.5632,282266.5775,7.399999976,24.36666679,284.7937883,265.147892,0.971000016,557.7764422,254.4237436,269.7248065,0.971000016,0.913999975
4730.084,1.260763993,1.15825745,18003.57479,216367.5065,313251.2591,7.966666698,26.5,179.0844676,169.6187051,0.971000016,265.2357051,171.3897018,173.150273,0.971000016,0.913999975
5128.914,1.354700238,1.213624994,20286.86621,220546.7643,328099.4049,8.166666667,27.13333321,139.9524482,130.7961076,0.971000016,244.0448233,131.9200643,143.1562662,0.971000016,0.913999975
5097.479,1.393308456,1.314820593,20384.13639,231024.3216,346656.1055,8.399999619,27.09999975,166.1108735,166.5066198,0.971000016,219.6741714,152.4318384,169.2956518,0.971000016,0.913999975
5186.412,1.456440459,1.410191635,20397.01912,234036.9863,355784.3073,8.399999619,27.5,162.6545734,176.2557309,0.971000016,210.5227006,146.6878821,167.4837805,0.971000016,0.913999975
5163.984,1.401752894,1.313391775,19882.44889,235231.5313,353984.9505,8.233333588,27.66666667,162.5276305,172.2629668,0.971000016,200.2787685,149.8925514,160.27705,0.971000016,0.913999975
5445.143,1.407020842,1.315024892,20494.03035,240299.7663,365249.9023,8.03333346,27.09999975,141.8906997,145.7222745,0.971000016,216.9905949,138.5202475,140.9233789,0.971000016,0.913999975
5381.18,1.460986127,1.356719916,20500.3173,242406.9427,368645.6888,8.03333346,27.09999975,149.1089198,159.2021294,0.971000016,250.8177026,143.5010802,154.8770739,0.971000016,0.913999975
5398.145,1.433283468,1.363607074,20443.08854,243210.151,370393.4193,8.199999809,26.93333308,150.5727215,158.841788,0.971000016,250.0247599,140.5293353,155.0373586,0.971000016,0.913999975
5402.009,1.43491667,1.375630205,20261.45182,243721.5332,368961.8945,8.066666921,26.79999987,149.3333867,159.7110182,0.971000016,241.5275319,139.5151186,154.9769363,0.971000016,0.913999975
5459.631,1.435142368,1.391681135,20313.79606,241839.429,368261.2917,8.0,27.23333359,153.7017797,163.7373943,0.971000016,242.9697507,141.5330547,157.2794151,0.971000016,0.913999975
5290.853,1.429447919,1.376479164,18697.83659,242220.8529,362773.9258,7.866666794,26.5,142.8773038,152.5066303,0.971000016,271.584994,135.3310944,152.9286544,0.971000016,0.913999975
5399.634,1.39053728,1.344770175,20307.29971,243256.4492,369946.9234,8.166666667,27.46666654,143.3356293,150.4937965,0.971000016,214.6617813,131.0020439,148.5256439,0.971000016,0.913999975
5329.508,1.411059211,1.38751853,20342.25203,244556.3177,370486.3685,8.100000064,27.26666705,139.7050063,153.2119312,0.971000016,190.9479783,128.0620578,147.3636163,0.971000016,0.913999975
5391.47,1.435268531,1.414402192,20471.04419,243785.3522,370938.987,8.133333524,27.0,151.3987246,163.1141857,0.971000016,272.5503076,141.1290992,158.4728553,0.971000016,0.913999975
5114.415,1.329330448,1.308732924,18835.49054,231261.0635,353976.8298,8.066666762,27.63333321,138.7208211,144.799565,0.971000016,233.1487904,129.1280845,138.7215506,0.971000016,0.913999975
5194.499,1.364930168,1.349787613,20045.20634,244157.0313,366591.3138,8.0,26.73333359,157.559982,163.9549154,0.971000016,207.011488,147.9106201,158.2302163,0.971000016,0.913999975
5384.638,1.425061926,1.405590842,20399.33529,243794.8177,378438.3633,8.033333302,27.29999987,159.8377406,168.0862344,0.971000016,249.156498,146.3044748,160.1067448,0.971000016,0.913999975
5372.98,1.426251158,1.406707759,20272.90405,242743.4095,376296.3177,8.03333346,26.89999962,154.5835597,158.2648112,0.971000016,267.2894452,142.3401693,163.2556241,0.971000016,0.913999975
5329.048,1.403703064,1.420224617,19796.84473,244299.9401,375493.2878,7.866666794,26.5,162.1758804,166.1264299,0.971000016,275.0320969,160.8722382,168.3720671,0.971000016,0.913999975
5518.877,1.465251759,1.465579296,20300.89242,242425.5898,376348.1484,7.866666794,26.83333333,130.8054851,136.8706341,0.971000016,305.720438,130.2477709,137.8148794,0.971000016,0.913999975
5452.94,1.443163196,1.429668983,20260.98771,241982.0814,374714.7578,8.166666667,27.06666629,134.6453991,153.824983,0.971000016,271.4559479,133.845712,145.1875073,0.971000016,0.913999975
5571.461,1.398138121,1.402150452,20355.29142,245194.2057,378371.7018,7.866666794,26.83333333,137.5255585,140.4385131,0.971000016,263.917345,131.9886471,135.9539989,0.971000016,0.913999975
5404.472,1.36046499,1.367570306,20252.21444,243934.0677,375802.2214,7.933333397,27.36666616,133.5868985,139.7839686,0.971000016,215.0114034,133.8999659,142.6766097,0.971000016,0.913999975
4283.046,1.139348481,1.117022766,15665.00477,201590.0856,298423.8832,8.0,27.04999924,135.1668069,145.6554273,0.971000016,197.305076,130.4292676,142.6312825,0.971000016,0.913999975
5308.574,1.427357644,1.419704581,20315.41488,240196.375,367105.1185,8.000000159,26.83333333,140.7921756,156.7405189,0.971000016,232.1499615,132.0830418,157.9366779,0.971000016,0.913999975
5490.44,1.417362565,1.390048993,20053.89248,240433.9805,368978.8172,7.833333492,26.93333308,121.0529362,139.4894466,0.971000016,181.6063225,113.9596603,141.1526623,0.971000016,0.913999975
5292.443,1.425854747,1.427307879,19947.07682,237695.485,366843.224,8.100000223,27.59999975,123.256189,137.2441705,0.971000016,197.7133261,115.7999999,128.9624904,0.971000016,0.913999975
5387.148,1.385448992,1.317203874,20251.17074,241273.9401,368908.3763,8.03333346,27.26666641,115.8727423,133.5392612,0.971000016,173.035895,110.1525116,137.7313474,0.971000016,0.913999975
5227.746,1.392965277,1.374663755,19517.52856,241271.2246,365840.7227,8.000000159,27.23333295,122.0002273,160.2077395,0.971000016,182.5590496,130.3670171,136.7854312,0.971000016,0.913999975
5333.921,1.353645851,1.344942143,19930.75183,243429.0664,367159.362,7.933333397,26.6666673,122.4115156,147.5973333,0.971000016,164.9783643,125.9416819,141.8556296,0.971000016,0.913999975
5027.013,1.237933449,1.228789342,17493.96647,231428.7217,342953.39,8.150000095,27.25,111.0083313,127.4804468,0.971000016,152.6135254,111.9152762,120.8943815,0.971000016,0.913999975
5285.413,1.385199289,1.367273554,20314.89168,244535.2845,369368.6667,8.0,27.23333295,140.4205077,154.6156464,0.971000016,167.0345796,130.956303,144.2300733,0.971000016,0.913999975
5359.969,1.406050935,1.372000004,19904.34017,240531.8132,366992.1328,7.866666635,27.16666667,122.5765549,142.9606574,0.971000016,153.8049536,122.7565641,131.1904516,0.971000016,0.913999975
5282.414,1.353989,1.32618171,20359.01188,243027.5573,368635.5742,7.866666635,26.96666654,124.4264943,153.7925771,0.971000016,163.4362904,131.254535,139.0803871,0.971000016,0.913999975
5296.394,1.373918712,1.341572598,20072.10201,243567.5898,369824.4284,8.166666826,27.39999962,117.1185169,134.9629946,0.971000016,156.7661743,127.2267621,132.6421442,0.971000016,0.913999975
5410.53,1.404886862,1.377005885,20222.25008,242302.6921,371764.3711,8.200000127,27.06666629,119.2120094,137.662405,0.971000016,159.6662818,121.8428462,134.0314563,0.971000016,0.913999975
5376.741,1.403780088,1.375123267,20239.95215,242886.1549,372480.7695,8.366666476,27.36666679,124.8355684,138.2468926,0.971000016,157.2289702,130.7189643,135.8913441,0.971000016,0.913999975
5424.99,1.37525927,1.357901618,20334.71338,242591.1855,371153.2591,8.26666673,27.06666629,115.661624,124.6671877,0.971000016,168.6391296,121.3408868,120.7131106,0.971000016,0.913999975
5451.97,1.369968752,1.332917814,20305.68107,242062.7331,368075.4518,7.933333397,27.36666616,110.5395559,121.985624,0.971000016,156.3008677,110.6046352,119.4516786,0.971000016,0.913999975
5235.952,1.414736132,1.400930703,19469.7546,239764.1016,369288.0833,7.866666794,27.86666679,129.5661278,144.2061869,0.971000016,162.1195145,133.7449029,138.6224473,0.971000016,0.913999975
5247.634,1.41641665,1.389950246,19392.80229,237685.5,366244.0859,7.833333492,26.13333321,128.7425791,140.0330941,0.971000016,156.4928284,127.0021702,139.7768164,0.971000016,0.913999975
5297.471,1.406580433,1.352012152,20463.72738,240884.8379,373676.7279,7.900000095,27.26666641,131.1559219,144.5458705,0.971000016,176.4601491,133.0344016,145.3475456,0.971000016,0.913999975
5381.712,1.405351624,1.371544113,20478.63249,245412.4173,377525.7474,7.833333492,26.23333359,125.609381,143.0246741,0.971000016,156.3008677,138.0047506,139.6743962,0.971000016,0.913999975
5235.832,1.445377315,1.420376738,19715.01416,241108.2773,374508.6966,7.966666857,26.86666679,136.6211535,157.1944437,0.971000016,167.0805618,140.6958402,144.3479878,0.971000016,0.913999975
4478.874,1.274586242,1.262374423,16722.28401,212192.9521,332486.2351,8.0,27.0,151.2545745,154.7330383,0.971000016,171.6641202,153.7022072,151.3953943,0.971000016,0.913999975
5492.687,1.472152074,1.439014917,20822.46419,237969.8854,370803.7565,8.100000064,27.66666667,126.5405264,138.7439744,0.971000016,174.8131195,128.460729,131.7201309,0.971000016,0.913999975
5428.023,1.436491907,1.36738946,20809.81641,239053.2533,367368.8424,8.066666921,26.43333371,119.9322376,126.6411254,0.971000016,176.4601491,122.1984437,125.2315607,0.971000016,0.913999975
5422.321,1.39790682,1.354342019,20816.16048,240334.2884,366540.8138,8.133333524,26.86666679,114.7792473,121.6180757,0.971000016,171.0259635,117.8328107,118.6527942,0.971000016,0.913999975
5337.044,1.413851266,1.37738427,20779.51685,237112.8971,365943.4544,8.133333365,26.89999962,118.7448057,128.0717154,0.971000016,164.7333968,125.9952577,128.2201707,0.971000016,0.913999975
5344.915,1.432126825,1.378059442,20768.62687,237112.5169,369068.3086,8.300000191,26.86666616,126.3428106,139.9733788,0.879861402,162.7430455,132.8061047,134.833155,0.852143466,0.859951722
5475.692,1.476843715,1.416657622,20771.13924,237930.36,369692.0716,8.366666794,26.96666654,135.2552319,141.0079597,0.871291704,171.3693644,122.1471408,131.9853064,0.801956326,0.851130975
5353.547,1.472494135,1.412027881,20781.91512,238697.7376,369401.0326,8.366666794,27.09999975,134.9684477,142.7348191,0.994123295,188.1701679,131.1668784,139.4318994,0.980404476,0.978619973
4739.055,1.335489109,1.288777567,17910.72538,221786.1862,350753.661,8.23333327,27.3333327,140.6851689,155.3799766,1.040556307,175.4647338,141.7955694,143.2762779,1.038617196,1.029554777
5392.247,1.456597358,1.433416391,20498.40283,237652.877,368420.2214,7.966666857,27.33333333,139.1660341,144.5071634,1.203228196,183.4266898,140.1934319,136.0263532,1.1841105,1.167362014
5266.817,1.463566268,1.407903085,20609.32202,236078.293,368649.9232,8.466666857,27.29999987,144.5026439,161.1960265,0.866763279,189.5749181,152.1548138,149.8076496,0.876145961,0.864680213
5482.992,1.482707391,1.434334397,20800.05216,236070.8392,366182.8424,8.000000159,26.83333333,136.2736228,147.4993038,0.840155604,208.5755908,137.5637474,136.3636185,0.797832516,0.834422437
5123.012,1.41206712,1.312673733,19347.31327,225347.1133,346432.0221,8.100000381,27.0,134.2146133,140.4048144,0.916947506,195.9197241,132.8131148,132.8130372,0.876091284,0.902747107
4961.064,1.408507094,1.332900191,18484.57381,220976.3223,334988.2409,8.100000381,27.73333359,126.7445259,141.2290068,0.78420878,186.3687382,133.9324134,139.1677767,0.777829121,0.80909844
4913.044,1.386577681,1.3179026,18472.59709,222183.3978,336967.5378,8.133333365,27.66666667,122.1959124,140.6841402,0.867735925,161.3113327,134.475654,133.6873414,0.893557583,0.897275252
5251.341,1.434968546,1.386960665,20499.76676,236320.4798,368672.6406,8.066666603,27.16666667,138.8874118,154.2899062,1.019165032,190.7011102,147.1930351,146.0813977,1.023055111,1.03479963
5458.776,1.493650277,1.431498587,20686.06169,236028.2161,369453.9414,8.066666921,26.90000025,136.6424748,146.6703812,0.885341269,197.7891216,133.0512015,139.1853456,0.852294919,0.896429179
5578.182,1.492958943,1.432432224,20766.10539,236684.6517,369721.3008,8.366666794,26.73333359,127.2323815,129.5490421,0.84189897,172.4192034,120.2300285,132.0904376,0.793181514,0.852145689
5483.084,1.448881482,1.394168541,20801.35246,238501.582,372498.3932,8.399999619,27.09999975,121.046841,133.6497014,0.920501895,166.6589845,131.1222585,129.6888148,0.931395379,0.927548071
5197.975,1.465039308,1.409628158,19770.15202,236937.1191,368429.1745,8.266666412,27.33333333,136.4955934,158.1502209,0.884382101,181.1360518,150.6348394,145.1118778,0.913207655,0.90919396
5364.138,1.466067662,1.425764412,20551.61271,237100.5085,368073.5391,8.100000064,27.13333384,124.9860942,146.0845467,0.857271465,163.1088715,133.5179977,137.1716741,0.882923866,0.870683146
5350.361,1.445278232,1.40483959,20526.17204,238817.0469,367996.4479,8.133333524,26.76666641,133.0147076,152.537267,0.841327148,172.4192034,136.4655046,142.2099705,0.868541998,0.852045166
5365.121,1.426827182,1.38497449,20958.92131,240093.0273,372591.0898,8.133333524,26.59999975,130.6730601,146.7618011,0.903058891,171.3622661,131.3772863,133.7777735,0.905556113,0.905965616
5271.178,1.431307415,1.380440926,20880.83008,240135.1497,371654.7109,7.900000095,26.8333327,133.172629,150.7866793,0.847985384,162.6008341,135.5698293,142.8138088,0.855671577,0.877849919
5250.537,1.439140692,1.397189458,20601.19849,239106.0736,372474.2526,8.23333327,27.09999975,140.1466427,157.2536227,0.976168275,175.1619625,137.8226201,141.5999247,0.978992522,0.974428726
5315.725,1.3913373,1.328334461,20252.5647,241953.1042,373247.2865,8.100000064,26.66666667,132.8686927,157.1624495,0.829975816,168.7566914,139.0038656,139.5963252,0.852416466,0.841644866
5400.488,1.431533446,1.343824774,20828.67367,239193.4199,374869.849,8.166666667,26.79999987,126.0292832,141.0838944,1.009213736,166.3294309,127.6440862,123.4064372,1.004668695,1.011706032
5270.408,1.446380431,1.378549501,20619.76188,239478.5299,373393.8503,8.233333588,27.0,140.2195492,161.9666684,0.810853553,178.0241746,137.8954894,141.6506319,0.817490081,0.804620105
4767.425,1.344147736,1.268905766,18209.92043,223060.716,338499.8766,8.150000095,26.30000019,153.1233206,162.8254188,1.005347277,207.5657088,138.2117971,145.9317083,0.948704566,0.965410593
5303.567,1.466235672,1.381384542,20723.5179,236835.64,366388.3789,8.166666985,26.83333333,148.9943918,171.3770822,0.816288446,175.5040951,134.6198807,138.9696522,0.796537332,0.81791382
5428.241,1.448067481,1.384937868,20829.53418,238693.4466,370171.7995,7.966666857,27.03333346,134.3412371,147.1764568,0.835259517,166.4529235,126.0366561,132.7803507,0.813248714,0.864378226
5499.736,1.435413192,1.387241349,20600.76274,237245.4629,370664.9375,8.366666635,26.0,132.6930564,146.7439992,1.062236115,156.4495473,130.0980129,131.6837835,1.061911968,1.066751803
5499.52,1.4505846,1.392109285,20918.1521,239919.056,371280.1276,8.399999936,27.23333295,115.5558154,137.3995775,0.865773169,153.9713079,121.2267364,119.3341109,0.91713089,0.865847553
5464.603,1.428587993,1.379695743,20733.26994,239261.0371,371373.9036,8.53333346,26.80000051,131.1449273,147.0880191,0.833539292,164.9298647,130.1432994,134.6919686,0.84901617,0.859452568
5404.908,1.455097452,1.393319428,20771.69499,236858.1191,367375.7695,8.433333397,26.96666654,131.0341266,143.2025779,0.816413912,160.6762829,127.4142542,135.9489692,0.823788879,0.865885551
4241.876,1.170537085,1.132548362,16365.88754,201983.8621,327247.5179,8.199999809,26.39999962,148.8958232,159.8627043,1.783821325,161.2114173,143.2809194,141.8111118,1.773063933,1.787671263
5301.252,1.498850654,1.429081395,20592.31217,233182.7578,361383.1589,8.433333397,26.86666679,140.6341324,155.090414,0.873366316,187.8911209,129.5636142,137.3441874,0.805756375,0.900330089
5468.857,1.44782639,1.365827839,20794.22461,234316.7083,362285.5299,8.333333651,27.09999975,121.4246009,128.5105998,0.833422549,168.2933941,111.7361298,125.7199024,0.746821344,0.879105429
5426.003,1.495534514,1.441352601,20798.51082,238578.1934,369791.1536,8.200000127,26.43333308,118.1812642,132.9163167,0.915691338,181.8006293,121.4423205,122.2396412,0.912432909,0.909523107
5180.033,1.453251362,1.321403757,20699.58203,235940.1263,369879.8177,8.399999936,26.46666718,131.3696171,152.6503258,0.852879989,187.0445728,138.728521,134.1202081,0.887930892,0.865157048
4867.771,1.428447152,1.325503598,20598.5651,233694.6934,356374.9297,8.133333206,26.90000025,145.9175453,163.3471584,0.846915362,188.489092,142.6437464,144.7760461,0.848474716,0.883274096
3666.298,1.179709303,1.134690051,12709.07214,198952.0111,265520.9323,8.133333365,24.64999962,235.9174658,233.9148916,2.314000393,308.9404278,210.2672259,234.4501953,2.076987018,2.286271418
5294.565,1.43659696,1.232991517,17776.73088,223891.1432,339712.1172,7.766666571,26.63333384,134.2254114,141.9025946,1.355801975,178.5289796,117.073513,123.7419717,1.174062473,1.33291704
5148.895,1.454617893,1.30507571,17799.1993,224946.7806,335964.1198,7.800000032,26.76666705,116.8768959,135.5962677,1.10427703,204.5371068,106.171579,113.6546151,0.961326209,1.080162103
5278.284,1.457030281,1.309093853,19581.62101,230518.6367,346901.3984,7.76666673,26.5,131.2922567,143.394893,1.04418082,174.9850127,112.3542461,127.4138575,0.930245223,1.051224252
5365.361,1.461820732,1.314243426,19882.60547,231267.1829,350931.4128,8.066666603,26.53333346,123.9232868,143.5997159,0.981171601,184.4357268,113.5855036,132.5381314,0.846357691,0.985714823
5075.996,1.45952931,1.321224948,19594.64225,227878.8021,343251.6953,8.03333346,26.80000051,132.7088642,162.5833,0.936201478,174.9851373,127.8835942,142.5707359,0.820130661,0.955947677
5302.008,1.45094566,1.313643614,19467.87533,228592.7936,345169.2474,8.199999809,26.59999975,132.8186887,148.5635805,1.129081627,159.6428395,124.0404704,140.5243495,0.979315837,1.148971081
3495.892,1.098040503,1.087419886,12847.86563,178712.3174,264871.2037,8.25,27.0,166.6776832,171.2491369,2.593522732,174.4704271,174.339846,173.3793631,2.536988229,2.566696463
5082.218,1.43577522,1.380876477,19010.67371,225706.9753,344454.7643,8.400000254,27.06666629,127.0608114,144.5904719,1.171075563,165.3738624,127.2241163,126.1455835,1.119552933,1.110187488
